,index,Date,Close,ma_5,ma_10,ma_20,ma_30,ma_60,ma_180,ma_240,ma_360,Gold,Nasdaq_Comp,SP500,INDU,Oil,Btc_diff,Gold_diff,Nasdaq_diff,SP500_diff,INDU_diff,Oil_diff,Btc_diffpct,Gold_diffpct,Nasdaq_diffpct,SP500_diffpct,INDU_diffpct,Oil_diffpct
2159,3138,2020-08-06,11909.9,11739.398,11581.766,10654.4745,10208.372333333335,9834.1605,8930.183555555555,8756.635166666667,8881.622805555555,29.5,11108.07,3349.16,27386.98,13.0,114.30999999999949,-0.33999999999999986,109.67000000000007,21.389999999999873,185.45999999999913,-0.02999999999999936,0.009690909907855351,-0.011394101876675599,0.009971450392784412,0.006427727877828057,0.006818001346983519,-0.0023023791250958835
2160,3139,2020-08-07,11914.73,11703.646000000002,11647.801,10789.935,10289.544333333333,9869.251,8939.848722222223,8775.984041666667,8882.964694444445,28.87,11010.98,3351.28,27433.48,12.7502,4.829999999999927,-0.629999999999999,-97.09000000000015,2.1200000000003456,46.5,-0.24980000000000047,0.00040554496679232635,-0.021355932203389796,-0.008740492272735061,0.0006329945419150908,0.0016978870981758484,-0.01921538461538465
2161,3142,2020-08-10,12074.98,11904.757999999998,11819.380000000001,11180.6065,10544.045666666665,9967.0465,8965.637833333334,8833.699708333334,8893.678861111111,28.72,10968.36,3360.47,27791.44,12.9367,160.25,-0.15000000000000213,-42.61999999999898,9.1899999999996,357.9599999999991,0.18650000000000055,0.01344973826515582,-0.005195704883962665,-0.0038706818103383155,0.0027422358024395454,0.013048289899786653,0.014627221533779907
2162,3143,2020-08-11,11942.12,11911.202000000001,11825.3,11299.964000000002,10631.026333333333,10007.056500000002,8973.649611111112,8853.567416666667,8897.771555555555,26.25,10782.82,3333.69,27686.91,12.84,-132.85999999999876,-2.469999999999999,-185.54000000000087,-26.779999999999745,-104.52999999999884,-0.09670000000000023,-0.011002916775017331,-0.0860027855153203,-0.01691592909058427,-0.007969123366671849,-0.003761230076599084,-0.007474858348728828
2163,3144,2020-08-12,11622.85,11852.826000000001,11778.236,11397.873000000001,10707.333666666666,10042.828166666666,8980.479555555556,8872.268916666666,8900.850833333334,26.18,11012.24,3380.35,27976.84,13.11,-319.27000000000044,-0.07000000000000028,229.42000000000007,46.659999999999854,289.9300000000003,0.2699999999999996,-0.026734784108684254,-0.0026666666666666774,0.021276437889160726,0.013996502374245911,0.01047173556023407,0.021028037383177538
2164,3145,2020-08-13,11793.26,11848.0,11809.761,11505.036000000002,10791.108999999999,10081.490333333333,8988.272555555555,8892.496041666665,8903.239583333334,27.14,11042.5,3373.43,27896.72,13.0901,170.40999999999985,0.9600000000000009,30.26000000000022,-6.920000000000073,-80.11999999999898,-0.019899999999999807,0.01466163634564671,0.036669213139801406,0.002747851481624104,-0.0020471252976762976,-0.002863797340943401,-0.00151792524790235
2165,3146,2020-08-14,11857.12,11858.066,11853.473,11610.577500000001,10877.174999999997,10120.792333333333,8998.332666666665,8910.879833333334,8905.759361111112,26.99,11019.3,3372.85,27931.02,12.94,63.86000000000058,-0.15000000000000213,-23.200000000000728,-0.5799999999999272,34.29999999999927,-0.15010000000000012,0.005414957356998877,-0.005526897568165149,-0.0021009735114331653,-0.00017193183199293516,0.0012295352285142938,-0.011466680926807292
2166,3149,2020-08-17,12461.68,12005.617999999999,11929.222,11788.5115,11169.697333333334,10250.326333333333,9030.929555555555,8971.756583333334,8919.354083333332,30.13,11129.73,3381.99,27844.91,13.25,604.5599999999995,3.1400000000000006,110.43000000000029,9.139999999999873,-86.11000000000058,0.3100000000000005,0.0509870862401662,0.11633938495739166,0.010021507718276142,0.0027098744385311746,-0.003082952215851787,0.023956723338485357
2167,3150,2020-08-18,12400.74,12127.114,11987.557000000003,11841.255499999997,11275.299666666668,10299.985333333332,9046.047777777778,8992.109333333334,8924.822861111112,30.04,11210.84,3389.78,27778.07,13.18,-60.94000000000051,-0.08999999999999986,81.11000000000058,7.790000000000418,-66.84000000000015,-0.07000000000000028,-0.004890191370665954,-0.002987056090275468,0.007287688021182956,0.0023033775972135986,-0.002400438715729379,-0.0052830188679245495
2168,3151,2020-08-19,12021.17,12159.923999999999,12008.995,11882.992499999998,11368.605000000001,10343.838166666666,9058.539,9010.143458333334,8929.518861111112,28.98,11146.46,3374.85,27692.88,13.21,-379.5699999999997,-1.0599999999999987,-64.38000000000102,-14.930000000000291,-85.18999999999869,0.030000000000001137,-0.030608657225294596,-0.03528628495339543,-0.005742656214877834,-0.00440441562579291,-0.0030668077371825576,0.0022761760242792973
2169,3152,2020-08-20,11893.47,12142.403999999999,11990.844000000001,11905.112,11450.685666666664,10385.262666666667,9070.613888888889,9028.821333333333,8932.972944444444,29.95,11264.95,3385.51,27739.73,13.0861,-127.70000000000073,0.9699999999999989,118.4900000000016,10.66000000000031,46.849999999998545,-0.12390000000000079,-0.010622926054618703,0.03347135955831604,0.01063028082458481,0.0031586589033587597,0.0016917705922965954,-0.009379258137774472
2170,3153,2020-08-21,11886.53,12132.717999999999,11985.285,11905.2925,11528.404333333332,10420.9165,9081.110055555557,9048.077708333334,8937.186027777778,29.31,11311.8,3397.16,27930.33,12.9071,-6.93999999999869,-0.6400000000000006,46.849999999998545,11.649999999999636,190.60000000000218,-0.17900000000000027,-0.0005835134742004386,-0.021368948247078485,0.004158917704916448,0.0034411358997609325,0.0068710113616824026,-0.013678636110071012
2171,3156,2020-08-24,11826.99,11801.098,11980.511,11916.992,11733.888666666666,10529.139333333333,9115.324666666666,9103.075291666666,8952.636055555557,28.97,11379.72,3431.28,28308.46,13.045,-59.54000000000087,-0.33999999999999986,67.92000000000007,34.120000000000346,378.1299999999974,0.13790000000000013,-0.005009031231149955,-0.011600136472193786,0.006004349440407369,0.01004368354743384,0.013538329121066502,0.010684042116354575
2172,3157,2020-08-25,11771.33,11776.67,11959.537,11915.778999999999,11787.606333333333,10570.5245,9130.888166666668,9120.801708333334,8958.445305555555,28.75,11466.47,3443.62,28248.44,13.32,-55.659999999999854,-0.21999999999999886,86.75,12.33999999999969,-60.02000000000044,0.27500000000000036,-0.004706184751995212,-0.0075940628236105924,0.007623210412909984,0.0035963255694666974,-0.002120214239842098,0.021080873898045256
2173,3158,2020-08-26,11544.48,11708.26,11920.488999999998,11897.507999999998,11792.260666666667,10609.782499999998,9145.589222222221,9138.133291666667,8963.248944444445,29.37,11665.06,3478.73,28331.92,13.2658,-226.85000000000036,0.620000000000001,198.59000000000015,35.11000000000013,83.47999999999956,-0.054199999999999804,-0.019271399238658705,0.021565217391304382,0.01731919239312536,0.010195666188487733,0.002955207438003641,-0.004069069069069054
2174,3159,2020-08-27,11584.18,11687.187999999998,11832.739000000001,11880.9805,11803.253999999999,10649.7855,9161.031833333333,9156.000708333333,8966.363472222221,28.58,11625.34,3484.55,28492.27,13.1109,39.70000000000073,-0.7900000000000027,-39.719999999999345,5.820000000000164,160.35000000000218,-0.1548999999999996,0.0034388729505357304,-0.02689819543752137,-0.003405040351271176,0.0016730243508407275,0.0056596940835637755,-0.011676642192706026
2175,3160,2020-08-28,11546.78,11654.752,11747.342999999999,11867.449999999999,11809.951333333334,10688.330666666667,9176.603277777778,9173.975833333332,8968.513277777778,29.2,11695.63,3508.01,28653.87,13.115,-37.399999999999636,0.620000000000001,70.28999999999905,23.460000000000036,161.59999999999854,0.004099999999999326,-0.0032285409929748705,0.021693491952414313,0.006046274775619385,0.00673257665982696,0.005671713766575936,0.0003127168996788417
2176,3163,2020-08-31,11775.61,11642.726,11675.493,11830.389000000001,11828.692666666668,10810.26,9222.950388888888,9228.614166666666,8975.902444444444,29.65,11775.46,3500.31,28430.05,13.0685,228.82999999999993,0.4499999999999993,79.82999999999993,-7.700000000000273,-223.8199999999997,-0.046499999999999986,0.019817646131648815,0.015410958904109566,0.006825626323678154,-0.002194976639177275,-0.007811161284671136,-0.003545558520777734
2177,3164,2020-09-01,12063.04,11738.498000000001,11712.842999999999,11852.3985,11827.677666666665,10859.218666666664,9239.049555555555,9247.674916666667,8980.068555555557,29.33,11939.67,3526.65,28645.66,13.15,287.4300000000003,-0.3200000000000003,164.21000000000095,26.340000000000146,215.61000000000058,0.08150000000000013,0.024408926586393424,-0.010792580101180449,0.013945102781547468,0.007525047781482253,0.0075838769189642856,0.006236369897080776
2178,3165,2020-09-02,11955.26,11820.194,11737.473,11860.4985,11843.586,10905.239833333333,9254.502666666667,9265.021249999998,8983.8515,29.61,12056.44,3580.84,29100.5,12.7576,-107.78000000000065,0.28000000000000114,116.77000000000044,54.190000000000055,454.84000000000015,-0.3924000000000003,-0.008934729554075975,0.009546539379474979,0.009780002294870832,0.015365857116527031,0.01587814698631486,-0.029840304182509526
2179,3166,2020-09-03,11449.66,11791.852000000003,11699.740000000002,11840.1255,11844.574666666664,10943.611333333334,9266.979,9278.5615,8986.375694444445,29.26,11458.1,3455.06,28292.73,12.7101,-505.60000000000036,-0.34999999999999787,-598.3400000000001,-125.7800000000002,-807.7700000000004,-0.04749999999999943,-0.042291008309313254,-0.011820330969267068,-0.0496282484713564,-0.0351258363959295,-0.027757942303396864,-0.0037232708346396997
2180,3167,2020-09-04,10622.09,11573.132000000001,11584.816,11772.176500000001,11805.458,10964.671,9276.618444444444,9287.5795,8987.020166666667,29.05,11313.13,3426.96,28133.31,12.21,-827.5699999999997,-0.21000000000000085,-144.97000000000116,-28.09999999999991,-159.41999999999825,-0.5000999999999998,-0.07227900217124349,-0.007177033492822995,-0.012652184917220234,-0.008132999137496863,-0.0056346630388795374,-0.039346661316590724
2181,3171,2020-09-08,10440.34,10475.912,11133.882000000001,11419.122500000001,11615.746666666668,11033.676833333331,9329.283944444443,9325.375999999998,8987.52336111111,29.2,10847.69,3331.84,27500.89,11.43,-181.75,0.14999999999999858,-465.4399999999987,-95.11999999999989,-632.4200000000019,-0.7800000000000011,-0.017110568635739294,0.005163511187607524,-0.04114157620393284,-0.02775637883138405,-0.022479402530310222,-0.06388206388206397
2182,3172,2020-09-09,10348.34,10421.162,10997.147,11341.866,11558.192000000005,11051.118833333332,9353.494999999999,9334.348250000001,8987.426555555554,30.46,11141.56,3398.96,27940.47,11.7471,-92.0,1.2600000000000016,293.869999999999,67.11999999999989,439.58000000000175,0.31709999999999994,-0.008811973556416745,0.0431506849315069,0.0270905602944036,0.02014502497118706,0.01598420996556845,0.027742782152230968
2183,3173,2020-09-10,10483.0,10405.655999999999,10867.886,11271.689499999999,11509.554666666669,11070.2905,9380.294277777777,9341.005833333333,8987.718333333332,30.11,10919.59,3339.19,27534.58,11.5,134.65999999999985,-0.3500000000000014,-221.96999999999935,-59.76999999999998,-405.8899999999994,-0.24709999999999965,0.013012715082805538,-0.011490479317137276,-0.019922703822444914,-0.017584790641843383,-0.014526956776317629,-0.021034978845842774
2184,3174,2020-09-11,10409.44,10417.124,10702.526000000002,11207.6845,11469.107666666669,11088.220666666664,9404.981333333331,9347.3035,8988.089361111111,29.75,10853.55,3340.97,27665.64,11.5991,-73.55999999999949,-0.35999999999999943,-66.04000000000087,1.7799999999997453,131.05999999999767,0.09909999999999997,-0.007017075264714251,-0.011956160743938873,-0.006047846118764613,0.000533063407592783,0.004759832908291961,0.008617391304347823
2185,3177,2020-09-14,10761.99,10541.608,10481.385,11033.1005,11341.912666666667,11155.626166666665,9491.0055,9368.080541666666,8990.544694444445,29.93,11056.65,3383.54,27993.33,11.5356,352.5499999999993,0.17999999999999972,203.10000000000036,42.570000000000164,327.6900000000023,-0.06349999999999945,0.03386829646935851,0.006050420168067217,0.01871277139737693,0.012741808516688317,0.011844656404117249,-0.005474562681587317
2186,3178,2020-09-15,10935.53,10632.114,10518.885,11002.652999999998,11308.598333333333,11184.8785,9516.014111111112,9375.361499999999,8992.655055555555,29.99,11190.32,3401.2,27995.6,11.7533,173.54000000000087,0.05999999999999872,133.67000000000007,17.659999999999854,2.2699999999967986,0.2176999999999989,0.016125270512238058,0.002004677581022343,0.012089556963456389,0.005219385613883641,8.109074554534235e-05,0.018872013592704226
2187,3179,2020-09-16,11100.0,10770.225999999999,10593.675,10978.444,11263.209,11216.453166666668,9539.337333333335,9385.215666666665,8995.507666666666,29.99,11050.47,3385.49,28032.38,12.2319,164.46999999999935,0.0,-139.85000000000036,-15.710000000000036,36.780000000002474,0.47860000000000014,0.015039966055600354,0.0,-0.012497408474467252,-0.00461895801481831,0.001313777879381134,0.04072047850390956
2188,3180,2020-09-17,11045.27,10883.885999999999,10657.752,10953.3685,11218.026666666668,11246.663166666667,9564.800444444445,9394.697583333333,8998.27975,29.14,10910.28,3357.01,27901.98,12.455,-54.72999999999956,-0.8499999999999979,-140.1899999999987,-28.479999999999563,-130.40000000000146,0.22310000000000052,-0.004930630630630591,-0.028342780926975588,-0.012686338228147645,-0.008412371621242292,-0.0046517634250107,0.01823919423801703
2189,3181,2020-09-18,11026.75,10973.908000000001,10716.393,10925.137499999999,11184.879333333336,11276.742166666667,9590.4315,9404.041208333332,9001.765277777778,28.89,10793.28,3319.47,27657.42,12.3987,-18.520000000000437,-0.25,-117.0,-37.54000000000042,-244.5600000000013,-0.05630000000000024,-0.0016767358335287807,-0.008579272477693892,-0.010723831102409837,-0.011182570203842234,-0.008764969367765345,-0.004520272982737875
2190,3184,2020-09-21,10988.2,11059.51,10914.868,10808.697,11110.079,11352.9895,9661.5355,9435.751708333333,9023.316194444446,28.19,10778.8,3281.06,27147.7,12.05,-38.54999999999927,-0.6999999999999993,-14.480000000001382,-38.409999999999854,-509.7199999999975,-0.3486999999999991,-0.0034960437118824014,-0.02422983731394944,-0.0013415754988290289,-0.011571124305988563,-0.018429773999165417,-0.028123916217022683
2191,3185,2020-09-22,10573.05,10965.066,10924.476,10739.5865,11072.215333333332,11368.373666666668,9682.560500000001,9443.986291666666,9029.574666666666,28.42,10963.64,3315.57,27288.18,12.0237,-415.15000000000146,0.23000000000000043,184.84000000000015,34.51000000000022,140.47999999999956,-0.026300000000000878,-0.03778143827014447,0.008158921603405478,0.017148476639329068,0.010517942372282195,0.005174655679854999,-0.0021825726141079566
2192,3186,2020-09-23,10539.62,10867.640000000001,10920.774000000001,10694.084499999999,11029.302999999998,11381.595833333333,9702.972555555556,9450.468333333332,9035.961333333333,27.14,10632.99,3236.92,26763.13,11.9523,-33.42999999999847,-1.2800000000000011,-330.64999999999964,-78.65000000000009,-525.0499999999993,-0.07140000000000057,-0.0031618123436471476,-0.04503870513722734,-0.030158779383489393,-0.02372141140135786,-0.019240931421589835,-0.005938271912971928
2193,3187,2020-09-24,10789.23,10792.39,10923.498,10702.441499999999,10996.566333333332,11392.086333333335,9727.679111111112,9456.245208333332,9042.734722222222,27.65,10672.27,3246.59,26815.44,12.125,249.60999999999876,0.509999999999998,39.280000000000655,9.670000000000073,52.30999999999767,0.17270000000000074,0.023683017034769636,0.018791451731761163,0.003694163165769991,0.0029874077827070403,0.0019545546428985576,0.014449101846506593
2194,3188,2020-09-25,10758.25,10729.670000000002,10905.77,10712.3275,10970.358666666665,11381.309666666668,9752.585444444445,9461.841333333334,9048.949888888888,27.7,10913.56,3298.46,27173.96,12.05,-30.979999999999563,0.05000000000000071,241.28999999999905,51.86999999999989,358.52000000000044,-0.07499999999999929,-0.002871381924381959,0.0018083182640144923,0.022609060677812598,0.015976763311659276,0.013369909276148385,-0.00618556701030922
2195,3191,2020-09-28,10943.49,10820.648,10844.144,10780.2685,10898.139666666664,11360.7945,9823.307111111111,9478.568916666667,9069.810416666667,27.76,11117.52,3351.6,27584.06,12.16,185.23999999999978,0.060000000000002274,203.96000000000095,53.13999999999987,410.1000000000022,0.10999999999999943,0.017218413775474617,0.0021660649819495404,0.01868867720523834,0.016110548559024475,0.015091653921622105,0.009128630705394143
2196,3192,2020-09-29,10855.81,10833.963999999998,10813.177,10805.642,10869.476999999997,11350.873333333333,9843.424944444445,9484.337375,9077.201555555555,28.28,11085.25,3335.47,27452.66,11.7818,-87.68000000000029,0.5199999999999996,-32.27000000000044,-16.13000000000011,-131.40000000000146,-0.37819999999999965,-0.008012069275889162,0.018731988472622463,-0.0029026257654585228,-0.0048126268051080405,-0.00476362072878327,-0.031101973684210495
2197,3193,2020-09-30,10845.0,10851.313999999998,10790.491999999998,10823.742,10838.456666666665,11333.574666666666,9864.566555555555,9489.623458333333,9084.614166666666,28.11,11167.51,3363.0,27781.7,12.045,-10.80999999999949,-0.1700000000000017,82.26000000000022,27.5300000000002,329.0400000000009,0.26319999999999943,-0.0009957801398513323,-0.006011315417256071,0.007420671613179696,0.00825370937229242,0.011985723787785988,0.022339540647439222
2198,3194,2020-10-01,10915.0,10872.304,10783.171999999999,10849.02,10800.188666666665,11313.933166666666,9886.514166666668,9496.150125000002,9091.874166666666,28.26,11326.51,3380.8,27816.9,11.6975,70.0,0.15000000000000213,159.0,17.800000000000182,35.20000000000073,-0.34750000000000014,0.006454587367450438,0.0053361792956244086,0.014237730702726032,0.0052928932500743925,0.0012670210966211832,-0.028850145288501466
2199,3195,2020-10-02,10663.54,10844.568000000001,10792.221,10858.3485,10757.131333333331,11300.358666666667,9907.394944444444,9499.933416666667,9098.317000000001,27.89,11075.02,3348.44,27682.81,11.29,-251.45999999999913,-0.370000000000001,-251.48999999999978,-32.36000000000013,-134.09000000000015,-0.40750000000000064,-0.023038021071919296,-0.013092710544939878,-0.022203662028285834,-0.009571699006152427,-0.004820450876984859,-0.034836503526394585
2200,3198,2020-10-05,10795.0,10734.062000000002,10792.687999999998,10849.229000000001,10739.114333333333,11249.796666666665,9962.157444444443,9510.086833333333,9114.898805555555,28.37,11332.49,3408.63,28148.64,11.99,131.45999999999913,0.4800000000000004,257.46999999999935,60.190000000000055,465.8299999999981,0.7000000000000011,0.012327988641670506,0.01721046970240231,0.023247813547966446,0.017975534875942247,0.016827410223167305,0.062001771479185216
2201,3199,2020-10-06,10798.13,10710.688,10791.496,10834.1355,10753.982,11231.186666666666,9981.166,9512.683208333332,9121.550555555556,27.06,11154.6,3360.95,27772.76,12.13,3.1299999999991996,-1.3100000000000023,-177.88999999999942,-47.68000000000029,-375.880000000001,0.14000000000000057,0.0002899490504862621,-0.04617553753965464,-0.01569734453769643,-0.013988024514247745,-0.01335339824588332,0.011676396997497961
2202,3200,2020-10-07,10681.41,10714.261999999999,10779.415000000003,10815.942500000001,10763.212333333333,11212.253666666666,9999.921777777778,9514.697624999999,9127.699888888888,26.95,11364.6,3419.45,28303.46,12.0883,-116.71999999999935,-0.10999999999999943,210.0,58.5,530.7000000000007,-0.041700000000000514,-0.010809279014051447,-0.004065040650406484,0.018826313807756442,0.017405793004953957,0.019108651786858805,-0.003437757625721394
2203,3201,2020-10-08,10940.79,10782.732,10779.145,10811.6445,10779.893999999998,11197.820333333335,10022.088500000002,9517.084916666667,9134.77313888889,27.27,11420.98,3446.83,28425.51,12.47,259.380000000001,0.3200000000000003,56.3799999999992,27.38000000000011,122.04999999999927,0.3817000000000004,0.02428331091120002,0.011873840445269028,0.004961019305562818,0.008007135650470136,0.0043121936328632355,0.031575986697881454
2204,3202,2020-10-09,11102.44,10863.554,10803.808,10808.492500000002,10805.030666666666,11181.611333333334,10043.770055555555,9519.631208333334,9142.279916666666,28.05,11579.94,3477.13,28586.9,12.225,161.64999999999964,0.7800000000000011,158.96000000000095,30.300000000000182,161.39000000000306,-0.245000000000001,0.014774984256164282,0.028602860286028646,0.013918245194370444,0.008790685934612436,0.005677646592796508,-0.019647153167602325
2205,3205,2020-10-12,11715.09,11330.070000000002,11022.166,10907.1935,10912.954333333333,11169.092833333332,10120.32,9533.477625,9170.579777777777,28.04,11876.26,3534.22,28837.52,11.9599,612.6499999999996,-0.010000000000001563,296.3199999999997,57.08999999999969,250.61999999999898,-0.26510000000000034,0.05518156369230544,-0.00035650623885923575,0.025589079045314544,0.016418713134107636,0.008766952695115559,-0.021685071574642154
2206,3206,2020-10-13,11562.06,11454.323999999999,11118.528,10958.3155,10945.801666666668,11164.17516666667,10144.498111111112,9539.793291666667,9180.280222222222,27.96,11863.9,3511.93,28679.81,12.1456,-153.03000000000065,-0.0799999999999983,-12.360000000000582,-22.289999999999964,-157.70999999999913,0.18570000000000064,-0.013062639723638542,-0.0028530670470755456,-0.0010407316781546195,-0.006306907889152335,-0.005468916883282582,0.015526885676301696
2207,3207,2020-10-14,11549.73,11543.781999999997,11203.668,10996.3405,10972.059666666668,11156.986166666667,10168.952611111112,9546.432708333334,9189.304722222223,28.31,11768.73,3488.67,28514.0,12.32,-12.329999999999927,0.34999999999999787,-95.17000000000007,-23.259999999999764,-165.8100000000013,0.17440000000000033,-0.001066418959943118,0.012517882689556432,-0.008021814074629766,-0.006623138843883496,-0.005781419054031435,0.014359109471742881
2208,3208,2020-10-15,11595.54,11570.484,11283.722,11038.205,10994.06,11151.329166666666,10192.858,9551.972458333334,9198.435333333335,27.75,11713.87,3483.34,28494.2,12.3051,45.81000000000131,-0.5599999999999987,-54.85999999999876,-5.329999999999927,-19.799999999999272,-0.014900000000000801,0.003966326485554322,-0.01978099611444715,-0.004661505532032663,-0.0015278028589691564,-0.0006943957354281851,-0.0012094155844156495
2209,3209,2020-10-16,11547.64,11594.012,11358.672999999999,11075.0845,11008.981333333333,11136.095166666668,10216.622666666666,9557.220958333335,9207.468305555554,27.57,11671.56,3483.81,28606.31,12.232,-47.900000000001455,-0.17999999999999972,-42.31000000000131,0.4699999999997999,112.11000000000058,-0.07310000000000016,-0.004130898604118605,-0.006486486486486477,-0.003611957448733963,0.00013492797142966231,0.0039344849127191,-0.005940626244402741
2210,3212,2020-10-19,11820.0,11577.33,11560.556,11182.181999999999,11059.180333333332,11109.896666666666,10291.146277777778,9580.434583333334,9236.516805555557,27.02,11478.88,3426.92,28195.42,12.21,272.3600000000006,-0.5500000000000007,-192.6800000000003,-56.88999999999987,-410.89000000000306,-0.021999999999998465,0.023585771638187595,-0.01994922016684805,-0.016508504432997843,-0.01632982280893616,-0.014363614181626468,-0.0017985611510790112
2211,3213,2020-10-20,12042.48,11666.717999999999,11618.600999999999,11242.056,11091.534666666666,11112.495833333332,10315.476611111111,9588.956500000002,9241.321444444444,27.07,11516.49,3443.12,28308.79,12.3751,222.47999999999956,0.05000000000000071,37.61000000000058,16.199999999999818,113.37000000000262,0.16509999999999891,0.018822335025380672,0.0018504811250925504,0.0032764520580405567,0.004727276971741336,0.004020865800190337,0.013521703521703432
2212,3214,2020-10-21,13216.17,12000.423999999999,11797.217999999999,11357.1145,11165.80033333333,11137.939666666667,10346.622,9602.262374999998,9250.829083333334,27.37,11484.69,3435.56,28210.82,11.98,1173.6900000000005,0.3000000000000007,-31.799999999999272,-7.559999999999945,-97.97000000000116,-0.39509999999999934,0.09746248281084964,0.01108237901736242,-0.0027612579874596575,-0.0021956829851994546,-0.0034607625405395697,-0.03192701473119404
2213,3215,2020-10-22,13200.49,12359.826,11945.758,11483.962000000001,11253.381666666664,11162.7985,10377.29138888889,9616.945416666667,9259.944333333335,26.89,11506.01,3453.49,28363.66,12.1378,-15.680000000000291,-0.4800000000000004,21.31999999999971,17.929999999999836,152.84000000000015,0.15779999999999994,-0.0011864254167432994,-0.017537449762513715,0.0018563844561759794,0.005218945382994282,0.0054177794193859,0.013171953255425703
2214,3216,2020-10-23,13035.08,12662.844000000001,12093.060000000001,11605.793999999998,11336.563666666665,11182.933333333332,10406.89188888889,9632.226833333332,9269.613222222222,26.81,11548.28,3465.39,28335.57,11.87,-165.40999999999985,-0.08000000000000185,42.27000000000044,11.900000000000091,-28.090000000000146,-0.26780000000000115,-0.012530595455168698,-0.0029750836742284065,0.003673732249493998,0.0034457896215133363,-0.0009903517388094535,-0.022063306365239264
2215,3219,2020-10-26,13240.12,13201.688,12601.056,11979.8645,11583.741666666667,11264.147999999997,10491.499444444444,9686.810875,9301.972972222224,26.63,11358.94,3400.97,27685.38,11.5571,205.04000000000087,-0.17999999999999972,-189.34000000000015,-64.42000000000007,-650.1899999999987,-0.31289999999999907,0.015729861266674302,-0.0067139127191346406,-0.016395515176286003,-0.01858953826264867,-0.022946070963103925,-0.026360572872788465
2216,3220,2020-10-27,13782.89,13318.168,12838.997,12134.9385,11683.097333333335,11301.4165,10515.506444444445,9707.806583333333,9314.165166666666,27.09,11431.35,3390.68,27463.19,11.781,542.7699999999986,0.46000000000000085,72.40999999999985,-10.289999999999964,-222.19000000000233,0.22390000000000043,0.04099434144101402,0.017273751408186287,0.0063747145420259155,-0.0030256074002416853,-0.008025535499241922,0.01937337221275237
2217,3221,2020-10-28,13856.06,13482.364000000001,13072.604,12280.702,11780.182999999999,11339.161333333333,10542.099222222223,9728.164291666666,9326.590583333335,25.92,11004.87,3271.03,26519.95,11.2196,73.17000000000007,-1.1699999999999982,-426.47999999999956,-119.64999999999964,-943.239999999998,-0.5614000000000008,0.00530875600109992,-0.04318936877076405,-0.03730792950963793,-0.03528790685054315,-0.034345609523147094,-0.04765300059417713
2218,3222,2020-10-29,13640.0,13574.984,13254.604000000001,12407.580000000002,11872.989333333333,11371.233166666667,10567.814277777778,9747.830958333334,9337.982944444444,26.17,11185.59,3310.11,26659.11,10.9437,-216.0599999999995,0.25,180.71999999999935,39.07999999999993,139.15999999999985,-0.27590000000000003,-0.01559317728127617,0.009645061728395061,0.016421820521278246,0.011947307117329992,0.005247370375886826,-0.024590894506043
2219,3223,2020-10-30,13673.76,13638.566,13417.732,12518.166500000001,11967.281333333334,11402.869,10592.666000000001,9767.930041666667,9349.640694444446,26.73,10911.59,3269.96,26501.6,10.7694,33.76000000000022,0.5599999999999987,-274.0,-40.15000000000009,-157.51000000000204,-0.17430000000000057,0.0024750733137830073,0.021398547955674387,-0.024495802188351262,-0.0121295062701844,-0.005908299264304098,-0.015926971682337837
2220,3226,2020-11-02,13840.8,13821.578,13651.971,12872.515499999998,12287.853000000001,11508.305166666667,10672.144777777778,9827.310541666668,9387.778499999999,27.16,10957.61,3310.24,26925.05,11.21,167.03999999999905,0.4299999999999997,46.02000000000044,40.279999999999745,423.4500000000007,0.44060000000000166,0.012216098571278058,0.01608679386457163,0.004217533833291064,0.012318193494721569,0.015978280556645665,0.04091221423663358
2221,3227,2020-11-03,14072.21,13908.02,13741.502000000002,12998.6395,12400.315666666667,11565.807166666667,10694.426222222224,9848.915625,9402.210083333335,27.78,11160.57,3369.02,27480.03,11.4035,231.40999999999985,0.620000000000001,202.95999999999913,58.7800000000002,554.9799999999996,0.19349999999999845,0.016719409282700413,0.02282768777614142,0.018522287250595623,0.017757020638986962,0.020612032289633615,0.017261373773416452
2222,3228,2020-11-04,14254.57,14024.182,13831.374,13131.590999999997,12515.634666666669,11627.374500000002,10717.826777777778,9874.272166666668,9416.453916666667,27.42,11590.78,3443.44,27847.66,11.69,182.36000000000058,-0.35999999999999943,430.21000000000095,74.42000000000007,367.630000000001,0.2865000000000002,0.012958874263530788,-0.012958963282937344,0.03854731433967987,0.02208950970905488,0.01337807855377163,0.02512386547989654
2223,3229,2020-11-05,15764.94,14365.11,14083.856,13342.455999999996,12681.195000000002,11717.5885,10750.332,9905.965999999999,9435.05086111111,29.32,11890.93,3510.45,28390.18,11.5832,1510.3700000000008,1.8999999999999986,300.14999999999964,67.00999999999976,542.5200000000004,-0.10679999999999978,0.10595689663034387,0.0692924872355944,0.025895582523350422,0.019460190971818808,0.019481708696529633,-0.009136013686911873
2224,3230,2020-11-06,15966.0,14779.704000000002,14302.166999999998,13570.582,12857.348000000002,11810.280166666666,10785.923444444445,9939.225458333334,9454.817777777778,28.87,11895.23,3509.44,28323.4,11.27,201.0599999999995,-0.4499999999999993,4.299999999999272,-1.0099999999997635,-66.77999999999884,-0.31320000000000014,0.01275361656942554,-0.015347885402455637,0.0003616201592305457,-0.00028771240154389424,-0.002352221789365155,-0.027039160162994694
